CaseID,ActivityID,timestamp
880037,14,2019-05-23 14:24:31
880037,15,2019-05-28 16:41:43
880037,7,2019-05-28 17:21:54
880037,9,2019-05-29 14:30:00
880037,25,2019-05-29 16:14:22
880038,11,2019-05-21 12:16:25
880038,1,2019-05-21 12:55:17
880038,15,2019-05-22 14:18:39
880038,7,2019-05-23 11:00:25
880038,9,2019-05-23 14:22:59
880038,14,2019-05-23 14:24:31
880038,18,2019-05-23 14:48:41
880038,25,2019-05-23 19:14:00
880039,11,2019-05-21 12:16:25
880039,1,2019-05-21 12:55:17
880039,15,2019-05-23 13:39:57
880039,14,2019-05-23 14:24:31
880039,7,2019-05-28 17:21:54
880039,9,2019-05-29 14:30:00
880039,25,2019-05-29 16:14:22
880040,11,2019-05-21 12:16:25
880040,1,2019-05-21 12:55:17
880040,15,2019-05-23 10:45:43
880040,7,2019-05-23 11:00:25
880040,9,2019-05-23 14:22:59
880040,14,2019-05-23 14:24:31
880040,18,2019-05-23 14:48:41
880040,25,2019-05-23 19:14:00
880041,11,2019-05-21 13:52:38
880041,1,2019-05-21 16:44:36
880041,15,2019-05-22 11:47:12
880041,7,2019-05-23 11:00:25
880041,9,2019-05-23 14:22:59
880041,18,2019-05-23 14:48:41
880041,25,2019-05-23 19:14:00
880041,14,2019-06-06 17:01:11
880042,11,2019-05-21 13:52:38
880042,1,2019-05-21 16:44:36
880042,15,2019-05-23 17:26:26
880042,7,2019-05-28 17:21:54
880042,9,2019-05-29 14:30:00
880042,25,2019-05-29 16:14:22
880042,14,2019-06-06 17:01:11
880043,11,2019-05-21 13:52:38
880043,1,2019-05-21 16:44:36
880043,15,2019-05-22 11:00:23
880043,7,2019-05-23 11:00:25
880043,9,2019-05-23 14:22:59
880043,18,2019-05-23 14:48:41
880043,25,2019-05-23 19:14:00
880043,14,2019-06-06 17:01:11
880044,11,2019-05-21 13:52:38
880044,1,2019-05-21 16:44:36
880044,15,2019-05-28 12:19:52
880044,7,2019-05-28 17:21:54
880044,9,2019-05-29 14:30:00
880044,25,2019-05-29 16:14:22
880044,14,2019-06-06 17:01:11
880045,11,2019-05-21 13:52:38
880045,1,2019-05-21 16:44:36
880045,16,2019-05-23 10:19:26
880045,13,2019-05-27 09:35:00
880045,15,2019-06-03 19:30:05
880045,7,2019-06-05 09:43:33
880045,9,2019-06-05 15:08:57
880045,18,2019-06-05 16:25:21
880045,25,2019-06-05 21:36:36
880045,14,2019-06-06 17:01:11
880046,11,2019-05-21 13:52:38
880046,1,2019-05-21 16:44:36
880046,16,2019-05-21 19:19:13
880046,13,2019-05-23 10:27:00
880046,15,2019-05-28 17:21:54
880046,7,2019-05-28 17:21:54
880046,9,2019-05-29 14:30:00
880046,25,2019-05-29 16:14:22
880046,14,2019-06-06 17:01:11
880047,11,2019-05-21 13:52:38
880047,1,2019-05-21 16:44:36
880047,15,2019-05-22 11:36:46
880047,7,2019-05-23 11:00:25
880047,9,2019-05-23 14:22:59
880047,18,2019-05-23 14:48:41
880047,25,2019-05-23 19:14:00
880047,14,2019-06-06 17:01:11
880048,11,2019-05-21 16:05:03
880048,1,2019-05-21 21:40:22
880048,15,2019-05-22 09:37:12
880048,7,2019-05-23 11:00:25
880048,9,2019-05-23 14:22:59
880048,18,2019-05-23 14:48:41
880048,25,2019-05-23 19:14:00
880048,14,2019-05-29 11:06:49
880049,11,2019-05-21 16:05:03
880049,15,2019-05-21 17:15:32
880049,1,2019-05-21 21:40:22
880049,7,2019-05-23 11:00:25
880049,9,2019-05-23 14:22:59
880049,18,2019-05-23 14:48:41
880049,25,2019-05-23 19:14:00
880049,14,2019-05-29 11:06:49
880050,11,2019-05-21 16:05:03
880050,1,2019-05-21 21:40:22
880050,16,2019-05-22 09:29:44
880050,13,2019-05-23 12:09:19
880050,14,2019-05-29 11:06:49
880050,15,2019-06-17 14:24:54
880050,7,2019-06-17 15:48:31
880050,9,2019-06-18 13:41:56
880050,25,2019-06-18 14:55:46
880051,11,2019-05-21 16:05:03
880051,1,2019-05-21 21:40:22
880051,15,2019-05-22 16:07:56
880051,7,2019-05-23 11:00:25
880051,9,2019-05-23 14:22:59
880051,18,2019-05-23 14:48:41
880051,25,2019-05-23 19:14:00
880051,14,2019-05-29 11:06:49
880052,11,2019-05-21 16:05:03
880052,1,2019-05-21 21:40:22
880052,15,2019-05-27 14:01:57
880052,7,2019-05-28 17:21:54
880052,14,2019-05-29 11:06:49
880052,9,2019-05-29 14:30:00
880052,25,2019-05-29 16:14:22
880053,11,2019-05-21 16:05:03
880053,1,2019-05-21 21:40:22
880053,16,2019-05-22 09:31:49
880053,13,2019-05-24 12:01:37
880053,14,2019-05-29 11:06:49
880053,15,2019-06-28 17:45:57
880053,7,2019-07-01 14:59:43
880053,9,2019-07-02 09:22:35
880053,25,2019-07-03 16:37:19
880054,11,2019-05-21 17:29:53
880054,15,2019-05-22 11:13:31
880054,1,2019-05-23 09:09:23
880054,14,2019-05-24 09:37:42
880054,7,2019-05-27 16:26:44
880054,9,2019-05-27 18:57:39
880054,25,2019-05-28 17:52:39
880055,11,2019-05-21 17:29:53
880055,16,2019-05-22 10:22:31
880055,13,2019-05-22 14:29:53
880055,1,2019-05-23 09:09:23
880055,14,2019-05-24 09:37:42
880055,15,2019-06-05 09:17:23
880055,7,2019-06-05 16:31:53
880055,9,2019-06-06 12:40:22
880055,25,2019-06-07 10:46:15
880056,11,2019-05-21 17:29:53
880056,1,2019-05-23 09:09:23
880056,15,2019-05-23 12:53:00
880056,14,2019-05-24 09:37:42
880056,7,2019-05-27 16:26:44
880056,9,2019-05-27 18:57:39
880056,25,2019-05-28 17:52:39
880057,11,2019-05-21 17:29:53
880057,15,2019-05-22 17:38:56
880057,1,2019-05-23 09:09:23
880057,14,2019-05-24 09:37:42
880057,7,2019-05-27 16:26:44
880057,9,2019-05-27 18:57:39
880057,25,2019-05-28 17:52:39
880058,11,2019-05-21 17:29:53
880058,15,2019-05-22 10:52:34
880058,1,2019-05-23 09:09:23
880058,14,2019-05-24 09:37:42
880058,7,2019-05-27 16:26:44
880058,9,2019-05-27 18:57:39
880058,25,2019-05-28 17:52:39
880059,11,2019-05-21 19:19:34
880059,15,2019-05-21 20:34:29
880059,1,2019-05-22 12:40:14
880059,7,2019-05-27 15:11:01
880059,9,2019-05-28 11:03:28
880059,25,2019-05-28 20:08:20
880059,14,2019-05-30 09:05:10
880060,11,2019-05-21 19:19:34
880060,1,2019-05-22 12:40:14
880060,15,2019-05-28 16:42:56
880060,14,2019-05-30 09:05:10
880060,7,2019-05-30 15:56:05
880060,9,2019-05-31 12:07:26
880060,25,2019-05-31 12:59:10
880061,11,2019-05-21 19:19:34
880061,1,2019-05-22 12:40:14
880061,15,2019-05-28 09:49:33
880061,14,2019-05-30 09:05:10
880061,7,2019-05-30 15:56:05
880061,9,2019-05-31 12:07:26
880061,25,2019-05-31 12:59:10
880062,11,2019-05-21 19:19:34
880062,1,2019-05-22 12:40:14
880062,16,2019-05-23 11:08:24
880062,13,2019-05-23 12:33:06
880062,15,2019-05-24 15:49:44
880062,7,2019-05-27 15:11:01
880062,9,2019-05-28 11:03:28
880062,25,2019-05-28 20:08:20
880062,14,2019-05-30 09:05:10
880063,11,2019-05-21 19:19:34
880063,1,2019-05-22 12:40:14
880063,15,2019-05-23 10:53:08
880063,7,2019-05-27 15:11:01
880063,9,2019-05-28 11:03:28
880063,25,2019-05-28 20:08:20
880063,14,2019-05-30 09:05:10
880064,11,2019-05-21 19:19:34
880064,1,2019-05-22 12:40:14
880064,15,2019-05-22 16:54:39
880064,7,2019-05-27 15:11:01
880064,9,2019-05-28 11:03:28
880064,25,2019-05-28 20:08:20
880064,14,2019-05-30 09:05:10
880065,11,2019-05-21 22:18:43
880065,16,2019-05-22 11:14:47
880065,13,2019-05-22 15:44:52
880065,1,2019-05-23 11:58:56
880065,15,2019-05-23 15:34:32
880065,7,2019-05-25 01:00:00
880065,9,2019-05-27 20:29:32
880065,14,2019-05-28 09:13:13
880065,25,2019-05-29 09:50:36
880066,11,2019-05-21 22:18:43
880066,16,2019-05-23 09:26:37
880066,1,2019-05-23 11:58:56
880066,13,2019-05-27 11:36:36
880066,15,2019-05-27 15:11:01
880066,14,2019-05-28 09:13:13
880066,7,2019-05-30 01:00:00
880066,9,2019-05-30 14:38:24
880066,18,2019-05-30 16:34:12
880066,18,2019-05-31 10:30:10
880066,18,2019-05-31 14:58:13
880066,25,2019-05-31 16:18:19
880067,11,2019-05-21 22:18:43
880067,15,2019-05-22 17:19:25
880067,1,2019-05-23 11:58:56
880067,7,2019-05-25 01:00:00
880067,9,2019-05-27 20:29:32
880067,14,2019-05-28 09:13:13
880067,25,2019-05-29 09:50:36
880068,11,2019-05-21 22:18:43
880068,15,2019-05-22 11:45:06
880068,1,2019-05-23 11:58:56
880068,7,2019-05-25 01:00:00
880068,9,2019-05-27 20:29:32
880068,14,2019-05-28 09:13:13
880068,25,2019-05-29 09:50:36
880069,11,2019-05-22 08:29:00
880069,1,2019-05-22 10:21:25
880069,15,2019-05-22 11:34:42
880069,7,2019-05-24 10:49:32
880069,9,2019-05-27 10:40:13
880069,18,2019-05-27 14:56:21
880069,25,2019-05-28 12:42:06
880069,14,2019-05-29 10:35:55
880070,11,2019-05-22 08:29:00
880070,1,2019-05-22 10:21:25
880070,15,2019-05-22 11:06:36
880070,7,2019-05-24 10:49:32
880070,9,2019-05-27 10:40:13
880070,18,2019-05-27 14:56:21
880070,25,2019-05-28 12:42:06
880070,14,2019-05-29 10:35:55
880071,11,2019-05-22 08:29:00
880071,1,2019-05-22 10:21:25
880071,15,2019-05-22 16:14:21
880071,7,2019-05-24 10:49:32
880071,9,2019-05-27 10:40:13
880071,18,2019-05-27 14:56:21
880071,25,2019-05-28 12:42:06
880071,14,2019-05-29 10:35:55
880072,11,2019-05-22 08:29:00
880072,1,2019-05-22 10:21:25
880072,15,2019-05-23 08:44:21
880072,7,2019-05-24 10:49:32
880072,9,2019-05-27 10:40:13
880072,18,2019-05-27 14:56:21
880072,25,2019-05-28 12:42:06
880072,14,2019-05-29 10:35:55
880073,11,2019-05-22 08:29:00
880073,1,2019-05-22 10:21:25
880073,15,2019-05-24 10:49:32
880073,7,2019-05-24 10:49:32
880073,9,2019-05-27 10:40:13
880073,18,2019-05-27 14:56:21
880073,25,2019-05-28 12:42:06
880073,14,2019-05-29 10:35:55
880074,11,2019-05-22 10:33:18
880074,16,2019-05-22 11:39:24
880074,1,2019-05-22 14:44:07
880074,14,2019-05-23 15:19:51
880074,13,2019-05-23 15:28:01
880074,15,2019-05-24 14:07:48
880074,7,2019-05-27 16:26:44
880074,9,2019-05-27 18:57:39
880074,25,2019-05-28 17:52:39
880075,11,2019-05-22 10:33:18
880075,1,2019-05-22 14:44:07
880075,14,2019-05-23 15:19:51
880075,15,2019-05-23 16:46:01
880075,7,2019-05-27 16:26:44
880075,9,2019-05-27 18:57:39
880075,25,2019-05-28 17:52:39
880076,11,2019-05-22 10:33:18
880076,15,2019-05-22 13:53:26
880076,1,2019-05-22 14:44:07
880076,14,2019-05-23 15:19:51
880076,7,2019-05-27 16:26:44
880076,9,2019-05-27 18:57:39
880076,25,2019-05-28 17:52:39
880077,11,2019-05-22 12:26:23
880077,1,2019-05-22 15:42:38
880077,15,2019-05-23 08:42:25
880077,7,2019-05-24 15:49:44
880077,9,2019-05-27 09:50:01
880077,25,2019-05-27 12:39:25
880077,8,2019-06-11 15:42:38
880077,14,2019-06-13 10:15:04
880078,11,2019-05-22 12:26:23
880078,1,2019-05-22 15:42:38
880078,15,2019-05-23 16:16:20
880078,7,2019-05-24 15:49:44
880078,9,2019-05-27 09:50:01
880078,25,2019-05-27 12:39:25
880078,8,2019-06-11 15:42:38
880078,14,2019-06-13 10:15:04
880079,11,2019-05-22 14:12:34
880079,1,2019-05-23 13:04:43
880079,16,2019-05-23 16:07:36
880079,13,2019-05-24 09:21:25
880079,15,2019-05-28 14:51:35
880079,7,2019-05-28 16:07:01
880079,9,2019-05-29 16:16:17
880079,25,2019-05-29 20:01:33
880079,14,2019-05-31 14:55:51
880080,11,2019-05-22 14:12:34
880080,1,2019-05-23 13:04:43
880080,15,2019-05-23 13:32:53
880080,7,2019-05-28 16:07:01
880080,9,2019-05-29 16:16:17
880080,25,2019-05-29 20:01:33
880080,14,2019-05-31 14:55:51
880081,11,2019-05-22 14:12:34
880081,1,2019-05-23 13:04:43
880081,15,2019-05-24 14:22:07
880081,7,2019-05-28 16:07:01
880081,9,2019-05-29 16:16:17
880081,25,2019-05-29 20:01:33
880081,14,2019-05-31 14:55:51
880082,11,2019-05-22 15:44:55
880082,1,2019-05-23 22:00:00
880082,16,2019-05-24 14:39:58
880082,13,2019-05-24 17:48:27
880082,14,2019-05-27 12:19:36
880082,15,2019-05-27 17:00:36
880082,7,2019-05-29 11:18:17
880082,9,2019-05-29 19:29:05
880082,25,2019-05-30 10:34:44
880083,11,2019-05-22 15:44:55
880083,1,2019-05-23 22:00:00
880083,15,2019-05-27 10:25:30
880083,14,2019-05-27 12:19:36
880083,7,2019-05-29 11:18:17
880083,9,2019-05-29 19:29:05
880083,25,2019-05-30 10:34:44
880084,11,2019-05-22 15:44:55
880084,1,2019-05-23 22:00:00
880084,15,2019-05-24 09:41:01
880084,14,2019-05-27 12:19:36
880084,7,2019-05-29 11:18:17
880084,9,2019-05-29 19:29:05
880084,25,2019-05-30 10:34:44
880085,11,2019-05-22 15:44:55
880085,1,2019-05-23 22:00:00
880085,14,2019-05-27 12:19:36
880085,15,2019-05-27 12:21:13
880085,7,2019-05-29 11:18:17
880085,9,2019-05-29 19:29:05
880085,25,2019-05-30 10:34:44
880086,11,2019-05-22 15:44:55
880086,1,2019-05-23 22:00:00
880086,14,2019-05-27 12:19:36
880086,16,2019-05-29 14:23:06
880086,13,2019-05-30 16:47:55
880086,15,2019-06-04 10:18:03
880086,7,2019-06-06 10:21:38
880086,9,2019-06-06 10:56:40
880086,25,2019-06-06 15:45:51
880087,11,2019-05-22 15:44:55
880087,15,2019-05-23 17:01:33
880087,1,2019-05-23 22:00:00
880087,14,2019-05-27 12:19:36
880087,7,2019-05-29 11:18:17
880087,9,2019-05-29 19:29:05
880087,25,2019-05-30 10:34:44
880088,11,2019-05-22 17:49:37
880088,1,2019-05-23 11:23:05
880088,15,2019-05-24 13:23:15
880088,7,2019-05-28 11:12:33
880088,9,2019-05-28 15:57:57
880088,25,2019-05-29 09:08:16
880088,14,2019-06-03 11:04:21
880089,11,2019-05-22 17:49:37
880089,1,2019-05-23 11:23:05
880089,15,2019-05-28 11:12:33
880089,7,2019-05-28 11:12:33
880089,9,2019-05-28 15:57:57
880089,25,2019-05-29 09:08:16
880089,14,2019-06-03 11:04:21
880090,11,2019-05-22 17:49:37
880090,15,2019-05-23 10:03:08
880090,1,2019-05-23 11:23:05
880090,7,2019-05-28 11:12:33
880090,9,2019-05-28 15:57:57
880090,25,2019-05-29 09:08:16
880090,14,2019-06-03 11:04:21
880091,11,2019-05-22 17:49:37
880091,16,2019-05-23 11:07:19
880091,1,2019-05-23 11:23:05
880091,13,2019-05-23 12:13:24
880091,15,2019-05-27 15:29:21
880091,7,2019-05-28 11:12:33
880091,9,2019-05-28 15:57:57
880091,25,2019-05-29 09:08:16
880091,14,2019-06-03 11:04:21
880092,11,2019-05-22 20:08:26
880092,15,2019-05-24 11:05:13
880092,1,2019-05-24 14:55:25
880092,14,2019-05-27 09:22:27
880092,7,2019-05-28 11:12:33
880092,9,2019-05-28 15:57:57
880092,25,2019-05-29 09:08:16
880093,11,2019-05-22 20:08:26
880093,16,2019-05-23 10:29:24
880093,1,2019-05-24 14:55:25
880093,14,2019-05-27 09:22:27
880093,13,2019-05-28 10:47:51
880093,15,2019-06-03 21:19:52
880093,7,2019-06-04 01:00:00
880093,9,2019-06-04 11:15:46
880093,25,2019-06-05 09:41:01
880094,11,2019-05-22 22:56:27
880094,15,2019-05-23 11:57:31
880094,1,2019-05-23 12:55:00
880094,7,2019-05-28 14:22:11
880094,9,2019-05-28 16:01:33
880094,25,2019-05-29 09:58:19
880094,14,2019-05-29 19:51:41
880095,11,2019-05-22 22:56:27
880095,1,2019-05-23 12:55:00
880095,15,2019-05-24 10:09:07
880095,7,2019-05-28 14:22:11
880095,9,2019-05-28 16:01:33
880095,25,2019-05-29 09:58:19
880095,14,2019-05-29 19:51:41
880096,11,2019-05-22 22:56:27
880096,1,2019-05-23 12:55:00
880096,16,2019-05-23 15:38:19
880096,13,2019-05-23 16:56:29
880096,15,2019-05-28 13:31:07
880096,7,2019-05-28 14:22:11
880096,9,2019-05-28 16:01:33
880096,25,2019-05-29 09:58:19
880096,14,2019-05-29 19:51:41
880097,11,2019-05-23 09:44:29
880097,1,2019-05-24 17:01:23
880097,15,2019-05-28 14:20:52
880097,7,2019-05-29 13:59:21
880097,9,2019-05-29 19:08:32
880097,25,2019-05-30 14:50:42
880097,14,2019-05-31 15:35:49
880098,11,2019-05-23 09:44:29
880098,15,2019-05-23 10:52:26
880098,7,2019-05-23 17:26:26
880098,9,2019-05-23 17:43:12
880098,25,2019-05-24 15:54:44
880098,1,2019-05-24 17:01:23
880098,14,2019-05-31 15:35:49
880099,11,2019-05-23 09:44:29
880099,15,2019-05-23 12:15:16
880099,7,2019-05-23 17:26:26
880099,9,2019-05-23 17:43:12
880099,25,2019-05-24 15:54:44
880099,1,2019-05-24 17:01:23
