CaseID,ActivityID,timestamp
880013,6,2019-05-27 14:56:21
880013,21,2019-05-28 12:42:06
880014,19,2019-05-20 14:20:47
880014,3,2019-05-20 16:56:02
880014,2,2019-05-20 18:36:37
880014,17,2019-05-24 10:49:32
880014,9,2019-05-27 10:40:13
880014,6,2019-05-27 14:56:21
880014,21,2019-05-28 12:42:06
880015,19,2019-05-20 16:01:22
880015,2,2019-05-21 10:34:23
880015,3,2019-05-22 11:18:26
880015,17,2019-05-28 09:49:33
880015,9,2019-05-28 16:20:29
880015,21,2019-05-29 12:01:39
880016,19,2019-05-20 16:01:22
880016,2,2019-05-21 10:34:23
880016,3,2019-05-22 15:24:59
880016,17,2019-05-28 09:49:33
880016,9,2019-05-28 16:20:29
880016,21,2019-05-29 12:01:39
880017,19,2019-05-20 17:22:31
880017,3,2019-05-21 12:15:15
880017,2,2019-05-21 14:55:05
880017,17,2019-05-25 01:00:00
880017,9,2019-05-27 20:29:32
880017,21,2019-05-29 09:50:36
880018,19,2019-05-20 17:22:31
880018,2,2019-05-21 14:55:05
880018,3,2019-05-22 10:17:48
880018,17,2019-05-25 01:00:00
880018,9,2019-05-27 20:29:32
880018,21,2019-05-29 09:50:36
880019,19,2019-05-20 17:22:31
880019,3,2019-05-21 08:55:41
880019,2,2019-05-21 14:55:05
880019,17,2019-05-25 01:00:00
880019,9,2019-05-27 20:29:32
880019,21,2019-05-29 09:50:36
880020,19,2019-05-20 19:04:49
880020,2,2019-05-21 14:33:48
880020,3,2019-05-21 17:02:33
880020,17,2019-05-24 10:49:32
880020,9,2019-05-27 10:40:13
880020,6,2019-05-27 14:56:21
880020,21,2019-05-28 12:42:06
880021,19,2019-05-20 19:04:49
880021,2,2019-05-21 14:33:48
880021,3,2019-05-27 09:53:59
880021,17,2019-05-29 15:38:06
880021,9,2019-05-30 10:10:22
880021,21,2019-05-30 12:02:46
880022,19,2019-05-20 19:04:49
880022,3,2019-05-21 10:49:44
880022,2,2019-05-21 14:33:48
880022,17,2019-05-24 10:49:32
880022,9,2019-05-27 10:40:13
880022,6,2019-05-27 14:56:21
880022,21,2019-05-28 12:42:06
880023,19,2019-05-20 21:49:13
880023,2,2019-05-22 10:34:00
880023,3,2019-05-22 17:13:56
880023,17,2019-05-24 15:49:44
880023,9,2019-05-27 09:50:01
880023,21,2019-05-27 12:39:25
880024,19,2019-05-20 21:49:13
880024,3,2019-05-21 13:42:40
880024,2,2019-05-22 10:34:00
880024,17,2019-05-24 15:49:44
880024,9,2019-05-27 09:50:01
880024,21,2019-05-27 12:39:25
880025,19,2019-05-20 21:49:13
880025,3,2019-05-21 14:56:24
880025,2,2019-05-22 10:34:00
880025,17,2019-05-24 15:49:44
880025,9,2019-05-27 09:50:01
880025,21,2019-05-27 12:39:25
880026,19,2019-05-20 21:49:13
880026,3,2019-05-21 15:02:54
880026,2,2019-05-22 10:34:00
880026,17,2019-05-24 15:49:44
880026,9,2019-05-27 09:50:01
880026,21,2019-05-27 12:39:25
880027,19,2019-05-20 21:49:13
880027,5,2019-05-21 15:51:03
880027,13,2019-05-21 16:51:49
880027,2,2019-05-22 10:34:00
880027,3,2019-05-27 10:33:28
880027,17,2019-05-29 16:14:37
880027,9,2019-05-30 10:19:45
880027,21,2019-05-31 11:00:07
880028,19,2019-05-20 21:49:13
880028,3,2019-05-21 15:26:17
880028,2,2019-05-22 10:34:00
880028,17,2019-05-24 15:49:44
880028,9,2019-05-27 09:50:01
880028,21,2019-05-27 12:39:25
880029,19,2019-05-21 07:13:12
880029,5,2019-05-21 09:14:32
880029,2,2019-05-21 13:40:12
880029,13,2019-05-23 18:54:48
880029,3,2019-05-30 19:28:01
880029,17,2019-05-31 19:05:24
880029,9,2019-06-03 14:07:59
880029,21,2019-06-04 10:32:16
880030,19,2019-05-21 07:13:12
880030,3,2019-05-21 08:23:42
880030,2,2019-05-21 13:40:12
880030,17,2019-05-23 11:00:25
880030,9,2019-05-23 14:22:59
880030,6,2019-05-23 14:48:41
880030,21,2019-05-23 19:14:00
880031,19,2019-05-21 07:13:12
880031,2,2019-05-21 13:40:12
880031,3,2019-05-21 14:14:14
880031,17,2019-05-23 11:00:25
880031,9,2019-05-23 14:22:59
880031,6,2019-05-23 14:48:41
880031,21,2019-05-23 19:14:00
880032,19,2019-05-21 07:13:12
880032,2,2019-05-21 13:40:12
880032,3,2019-05-21 15:32:29
880032,17,2019-05-23 11:00:25
880032,9,2019-05-23 14:22:59
880032,6,2019-05-23 14:48:41
880032,21,2019-05-23 19:14:00
880033,19,2019-05-21 07:13:12
880033,2,2019-05-21 13:40:12
880033,3,2019-05-22 09:49:11
880033,17,2019-05-23 11:00:25
880033,9,2019-05-23 14:22:59
880033,6,2019-05-23 14:48:41
880033,21,2019-05-23 19:14:00
880034,19,2019-05-21 07:13:12
880034,2,2019-05-21 13:40:12
880034,3,2019-05-23 16:07:14
880034,17,2019-05-28 17:21:54
880034,9,2019-05-29 14:30:00
880034,21,2019-05-29 16:14:22
880035,19,2019-05-21 09:58:19
880035,5,2019-05-21 12:57:36
880035,2,2019-05-21 21:10:10
880035,13,2019-05-22 17:33:36
880035,3,2019-05-30 12:41:03
880035,17,2019-05-30 17:36:37
880035,9,2019-06-03 11:23:31
880035,21,2019-06-03 16:37:21
880036,19,2019-05-21 09:58:19
880036,3,2019-05-21 12:47:10
880036,2,2019-05-21 21:10:10
880036,17,2019-05-27 11:49:13
880036,9,2019-05-28 12:29:53
880036,21,2019-05-28 15:50:34
880037,19,2019-05-21 12:16:25
880037,2,2019-05-21 12:55:17
880037,3,2019-05-28 16:41:43
880037,17,2019-05-28 17:21:54
880037,9,2019-05-29 14:30:00
880037,21,2019-05-29 16:14:22
880038,19,2019-05-21 12:16:25
880038,2,2019-05-21 12:55:17
880038,3,2019-05-22 14:18:39
880038,17,2019-05-23 11:00:25
880038,9,2019-05-23 14:22:59
880038,6,2019-05-23 14:48:41
880038,21,2019-05-23 19:14:00
880039,19,2019-05-21 12:16:25
880039,2,2019-05-21 12:55:17
880039,3,2019-05-23 13:39:57
880039,17,2019-05-28 17:21:54
880039,9,2019-05-29 14:30:00
880039,21,2019-05-29 16:14:22
880040,19,2019-05-21 12:16:25
880040,2,2019-05-21 12:55:17
880040,3,2019-05-23 10:45:43
880040,17,2019-05-23 11:00:25
880040,9,2019-05-23 14:22:59
880040,6,2019-05-23 14:48:41
880040,21,2019-05-23 19:14:00
880041,19,2019-05-21 13:52:38
880041,2,2019-05-21 16:44:36
880041,3,2019-05-22 11:47:12
880041,17,2019-05-23 11:00:25
880041,9,2019-05-23 14:22:59
880041,6,2019-05-23 14:48:41
880041,21,2019-05-23 19:14:00
880042,19,2019-05-21 13:52:38
880042,2,2019-05-21 16:44:36
880042,3,2019-05-23 17:26:26
880042,17,2019-05-28 17:21:54
880042,9,2019-05-29 14:30:00
880042,21,2019-05-29 16:14:22
880043,19,2019-05-21 13:52:38
880043,2,2019-05-21 16:44:36
880043,3,2019-05-22 11:00:23
880043,17,2019-05-23 11:00:25
880043,9,2019-05-23 14:22:59
880043,6,2019-05-23 14:48:41
880043,21,2019-05-23 19:14:00
880044,19,2019-05-21 13:52:38
880044,2,2019-05-21 16:44:36
880044,3,2019-05-28 12:19:52
880044,17,2019-05-28 17:21:54
880044,9,2019-05-29 14:30:00
880044,21,2019-05-29 16:14:22
880045,19,2019-05-21 13:52:38
880045,2,2019-05-21 16:44:36
880045,5,2019-05-23 10:19:26
880045,13,2019-05-27 09:35:00
880045,3,2019-06-03 19:30:05
880045,17,2019-06-05 09:43:33
880045,9,2019-06-05 15:08:57
880045,6,2019-06-05 16:25:21
880045,21,2019-06-05 21:36:36
880046,19,2019-05-21 13:52:38
880046,2,2019-05-21 16:44:36
880046,5,2019-05-21 19:19:13
880046,13,2019-05-23 10:27:00
880046,3,2019-05-28 17:21:54
880046,17,2019-05-28 17:21:54
880046,9,2019-05-29 14:30:00
880046,21,2019-05-29 16:14:22
880047,19,2019-05-21 13:52:38
880047,2,2019-05-21 16:44:36
880047,3,2019-05-22 11:36:46
880047,17,2019-05-23 11:00:25
880047,9,2019-05-23 14:22:59
880047,6,2019-05-23 14:48:41
880047,21,2019-05-23 19:14:00
880048,19,2019-05-21 16:05:03
880048,2,2019-05-21 21:40:22
880048,3,2019-05-22 09:37:12
880048,17,2019-05-23 11:00:25
880048,9,2019-05-23 14:22:59
880048,6,2019-05-23 14:48:41
880048,21,2019-05-23 19:14:00
880049,19,2019-05-21 16:05:03
880049,3,2019-05-21 17:15:32
880049,2,2019-05-21 21:40:22
880049,17,2019-05-23 11:00:25
880049,9,2019-05-23 14:22:59
880049,6,2019-05-23 14:48:41
880049,21,2019-05-23 19:14:00
880050,19,2019-05-21 16:05:03
880050,2,2019-05-21 21:40:22
880050,5,2019-05-22 09:29:44
880050,13,2019-05-23 12:09:19
880050,3,2019-06-17 14:24:54
880050,17,2019-06-17 15:48:31
880050,9,2019-06-18 13:41:56
880050,21,2019-06-18 14:55:46
880051,19,2019-05-21 16:05:03
880051,2,2019-05-21 21:40:22
880051,3,2019-05-22 16:07:56
880051,17,2019-05-23 11:00:25
880051,9,2019-05-23 14:22:59
880051,6,2019-05-23 14:48:41
880051,21,2019-05-23 19:14:00
880052,19,2019-05-21 16:05:03
880052,2,2019-05-21 21:40:22
880052,3,2019-05-27 14:01:57
880052,17,2019-05-28 17:21:54
880052,9,2019-05-29 14:30:00
880052,21,2019-05-29 16:14:22
880053,19,2019-05-21 16:05:03
880053,2,2019-05-21 21:40:22
880053,5,2019-05-22 09:31:49
880053,13,2019-05-24 12:01:37
880053,3,2019-06-28 17:45:57
880053,17,2019-07-01 14:59:43
880053,9,2019-07-02 09:22:35
880053,21,2019-07-03 16:37:19
880054,19,2019-05-21 17:29:53
880054,3,2019-05-22 11:13:31
880054,2,2019-05-23 09:09:23
880054,17,2019-05-27 16:26:44
880054,9,2019-05-27 18:57:39
880054,21,2019-05-28 17:52:39
880055,19,2019-05-21 17:29:53
880055,5,2019-05-22 10:22:31
880055,13,2019-05-22 14:29:53
880055,2,2019-05-23 09:09:23
880055,3,2019-06-05 09:17:23
880055,17,2019-06-05 16:31:53
880055,9,2019-06-06 12:40:22
880055,21,2019-06-07 10:46:15
880056,19,2019-05-21 17:29:53
880056,2,2019-05-23 09:09:23
880056,3,2019-05-23 12:53:00
880056,17,2019-05-27 16:26:44
880056,9,2019-05-27 18:57:39
880056,21,2019-05-28 17:52:39
880057,19,2019-05-21 17:29:53
880057,3,2019-05-22 17:38:56
880057,2,2019-05-23 09:09:23
880057,17,2019-05-27 16:26:44
880057,9,2019-05-27 18:57:39
880057,21,2019-05-28 17:52:39
880058,19,2019-05-21 17:29:53
880058,3,2019-05-22 10:52:34
880058,2,2019-05-23 09:09:23
880058,17,2019-05-27 16:26:44
880058,9,2019-05-27 18:57:39
880058,21,2019-05-28 17:52:39
880059,19,2019-05-21 19:19:34
880059,3,2019-05-21 20:34:29
880059,2,2019-05-22 12:40:14
880059,17,2019-05-27 15:11:01
880059,9,2019-05-28 11:03:28
880059,21,2019-05-28 20:08:20
880060,19,2019-05-21 19:19:34
880060,2,2019-05-22 12:40:14
880060,3,2019-05-28 16:42:56
880060,17,2019-05-30 15:56:05
880060,9,2019-05-31 12:07:26
880060,21,2019-05-31 12:59:10
880061,19,2019-05-21 19:19:34
880061,2,2019-05-22 12:40:14
880061,3,2019-05-28 09:49:33
880061,17,2019-05-30 15:56:05
880061,9,2019-05-31 12:07:26
880061,21,2019-05-31 12:59:10
880062,19,2019-05-21 19:19:34
880062,2,2019-05-22 12:40:14
880062,5,2019-05-23 11:08:24
880062,13,2019-05-23 12:33:06
880062,3,2019-05-24 15:49:44
880062,17,2019-05-27 15:11:01
880062,9,2019-05-28 11:03:28
880062,21,2019-05-28 20:08:20
880063,19,2019-05-21 19:19:34
880063,2,2019-05-22 12:40:14
880063,3,2019-05-23 10:53:08
880063,17,2019-05-27 15:11:01
880063,9,2019-05-28 11:03:28
880063,21,2019-05-28 20:08:20
880064,19,2019-05-21 19:19:34
880064,2,2019-05-22 12:40:14
880064,3,2019-05-22 16:54:39
880064,17,2019-05-27 15:11:01
880064,9,2019-05-28 11:03:28
880064,21,2019-05-28 20:08:20
880065,19,2019-05-21 22:18:43
880065,5,2019-05-22 11:14:47
880065,13,2019-05-22 15:44:52
880065,2,2019-05-23 11:58:56
880065,3,2019-05-23 15:34:32
880065,17,2019-05-25 01:00:00
880065,9,2019-05-27 20:29:32
880065,21,2019-05-29 09:50:36
880066,19,2019-05-21 22:18:43
880066,5,2019-05-23 09:26:37
880066,2,2019-05-23 11:58:56
880066,13,2019-05-27 11:36:36
880066,3,2019-05-27 15:11:01
880066,17,2019-05-30 01:00:00
880066,9,2019-05-30 14:38:24
880066,6,2019-05-30 16:34:12
880066,6,2019-05-31 10:30:10
880066,6,2019-05-31 14:58:13
880066,21,2019-05-31 16:18:19
880067,19,2019-05-21 22:18:43
880067,3,2019-05-22 17:19:25
880067,2,2019-05-23 11:58:56
880067,17,2019-05-25 01:00:00
880067,9,2019-05-27 20:29:32
880067,21,2019-05-29 09:50:36
880068,19,2019-05-21 22:18:43
880068,3,2019-05-22 11:45:06
880068,2,2019-05-23 11:58:56
880068,17,2019-05-25 01:00:00
880068,9,2019-05-27 20:29:32
880068,21,2019-05-29 09:50:36
880069,19,2019-05-22 08:29:00
880069,2,2019-05-22 10:21:25
880069,3,2019-05-22 11:34:42
880069,17,2019-05-24 10:49:32
880069,9,2019-05-27 10:40:13
880069,6,2019-05-27 14:56:21
880069,21,2019-05-28 12:42:06
880070,19,2019-05-22 08:29:00
880070,2,2019-05-22 10:21:25
880070,3,2019-05-22 11:06:36
880070,17,2019-05-24 10:49:32
880070,9,2019-05-27 10:40:13
880070,6,2019-05-27 14:56:21
880070,21,2019-05-28 12:42:06
880071,19,2019-05-22 08:29:00
880071,2,2019-05-22 10:21:25
880071,3,2019-05-22 16:14:21
880071,17,2019-05-24 10:49:32
880071,9,2019-05-27 10:40:13
880071,6,2019-05-27 14:56:21
880071,21,2019-05-28 12:42:06
880072,19,2019-05-22 08:29:00
880072,2,2019-05-22 10:21:25
880072,3,2019-05-23 08:44:21
880072,17,2019-05-24 10:49:32
880072,9,2019-05-27 10:40:13
880072,6,2019-05-27 14:56:21
880072,21,2019-05-28 12:42:06
880073,19,2019-05-22 08:29:00
880073,2,2019-05-22 10:21:25
880073,3,2019-05-24 10:49:32
880073,17,2019-05-24 10:49:32
880073,9,2019-05-27 10:40:13
880073,6,2019-05-27 14:56:21
880073,21,2019-05-28 12:42:06
880074,19,2019-05-22 10:33:18
880074,5,2019-05-22 11:39:24
880074,2,2019-05-22 14:44:07
880074,13,2019-05-23 15:28:01
880074,3,2019-05-24 14:07:48
880074,17,2019-05-27 16:26:44
880074,9,2019-05-27 18:57:39
880074,21,2019-05-28 17:52:39
880075,19,2019-05-22 10:33:18
880075,2,2019-05-22 14:44:07
880075,3,2019-05-23 16:46:01
880075,17,2019-05-27 16:26:44
880075,9,2019-05-27 18:57:39
880075,21,2019-05-28 17:52:39
880076,19,2019-05-22 10:33:18
880076,3,2019-05-22 13:53:26
880076,2,2019-05-22 14:44:07
880076,17,2019-05-27 16:26:44
880076,9,2019-05-27 18:57:39
880076,21,2019-05-28 17:52:39
880077,19,2019-05-22 12:26:23
880077,2,2019-05-22 15:42:38
880077,3,2019-05-23 08:42:25
880077,17,2019-05-24 15:49:44
880077,9,2019-05-27 09:50:01
880077,21,2019-05-27 12:39:25
880078,19,2019-05-22 12:26:23
880078,2,2019-05-22 15:42:38
880078,3,2019-05-23 16:16:20
880078,17,2019-05-24 15:49:44
880078,9,2019-05-27 09:50:01
880078,21,2019-05-27 12:39:25
880079,19,2019-05-22 14:12:34
880079,2,2019-05-23 13:04:43
880079,5,2019-05-23 16:07:36
880079,13,2019-05-24 09:21:25
880079,3,2019-05-28 14:51:35
880079,17,2019-05-28 16:07:01
880079,9,2019-05-29 16:16:17
880079,21,2019-05-29 20:01:33
880080,19,2019-05-22 14:12:34
880080,2,2019-05-23 13:04:43
880080,3,2019-05-23 13:32:53
880080,17,2019-05-28 16:07:01
880080,9,2019-05-29 16:16:17
880080,21,2019-05-29 20:01:33
880081,19,2019-05-22 14:12:34
880081,2,2019-05-23 13:04:43
880081,3,2019-05-24 14:22:07
880081,17,2019-05-28 16:07:01
880081,9,2019-05-29 16:16:17
880081,21,2019-05-29 20:01:33
880082,19,2019-05-22 15:44:55
880082,2,2019-05-23 22:00:00
880082,5,2019-05-24 14:39:58
880082,13,2019-05-24 17:48:27
880082,3,2019-05-27 17:00:36
880082,17,2019-05-29 11:18:17
880082,9,2019-05-29 19:29:05
880082,21,2019-05-30 10:34:44
880083,19,2019-05-22 15:44:55
880083,2,2019-05-23 22:00:00
880083,3,2019-05-27 10:25:30
880083,17,2019-05-29 11:18:17
880083,9,2019-05-29 19:29:05
880083,21,2019-05-30 10:34:44
880084,19,2019-05-22 15:44:55
880084,2,2019-05-23 22:00:00
880084,3,2019-05-24 09:41:01
880084,17,2019-05-29 11:18:17
880084,9,2019-05-29 19:29:05
880084,21,2019-05-30 10:34:44
880085,19,2019-05-22 15:44:55
880085,2,2019-05-23 22:00:00
880085,3,2019-05-27 12:21:13
880085,17,2019-05-29 11:18:17
880085,9,2019-05-29 19:29:05
880085,21,2019-05-30 10:34:44
880086,19,2019-05-22 15:44:55
880086,2,2019-05-23 22:00:00
880086,5,2019-05-29 14:23:06
880086,13,2019-05-30 16:47:55
880086,3,2019-06-04 10:18:03
880086,17,2019-06-06 10:21:38
880086,9,2019-06-06 10:56:40
880086,21,2019-06-06 15:45:51
880087,19,2019-05-22 15:44:55
880087,3,2019-05-23 17:01:33
880087,2,2019-05-23 22:00:00
880087,17,2019-05-29 11:18:17
880087,9,2019-05-29 19:29:05
880087,21,2019-05-30 10:34:44
880088,19,2019-05-22 17:49:37
880088,2,2019-05-23 11:23:05
880088,3,2019-05-24 13:23:15
880088,17,2019-05-28 11:12:33
880088,9,2019-05-28 15:57:57
880088,21,2019-05-29 09:08:16
880089,19,2019-05-22 17:49:37
880089,2,2019-05-23 11:23:05
880089,3,2019-05-28 11:12:33
880089,17,2019-05-28 11:12:33
880089,9,2019-05-28 15:57:57
880089,21,2019-05-29 09:08:16
880090,19,2019-05-22 17:49:37
880090,3,2019-05-23 10:03:08
880090,2,2019-05-23 11:23:05
880090,17,2019-05-28 11:12:33
880090,9,2019-05-28 15:57:57
880090,21,2019-05-29 09:08:16
880091,19,2019-05-22 17:49:37
880091,5,2019-05-23 11:07:19
880091,2,2019-05-23 11:23:05
880091,13,2019-05-23 12:13:24
880091,3,2019-05-27 15:29:21
880091,17,2019-05-28 11:12:33
880091,9,2019-05-28 15:57:57
880091,21,2019-05-29 09:08:16
880092,19,2019-05-22 20:08:26
880092,3,2019-05-24 11:05:13
880092,2,2019-05-24 14:55:25
880092,17,2019-05-28 11:12:33
880092,9,2019-05-28 15:57:57
880092,21,2019-05-29 09:08:16
880093,19,2019-05-22 20:08:26
880093,5,2019-05-23 10:29:24
880093,2,2019-05-24 14:55:25
880093,13,2019-05-28 10:47:51
880093,3,2019-06-03 21:19:52
880093,17,2019-06-04 01:00:00
880093,9,2019-06-04 11:15:46
880093,21,2019-06-05 09:41:01
880094,19,2019-05-22 22:56:27
880094,3,2019-05-23 11:57:31
880094,2,2019-05-23 12:55:00
880094,17,2019-05-28 14:22:11
880094,9,2019-05-28 16:01:33
880094,21,2019-05-29 09:58:19
880095,19,2019-05-22 22:56:27
880095,2,2019-05-23 12:55:00
880095,3,2019-05-24 10:09:07
880095,17,2019-05-28 14:22:11
880095,9,2019-05-28 16:01:33
880095,21,2019-05-29 09:58:19
880096,19,2019-05-22 22:56:27
880096,2,2019-05-23 12:55:00
880096,5,2019-05-23 15:38:19
880096,13,2019-05-23 16:56:29
880096,3,2019-05-28 13:31:07
880096,17,2019-05-28 14:22:11
880096,9,2019-05-28 16:01:33
880096,21,2019-05-29 09:58:19
880097,19,2019-05-23 09:44:29
880097,2,2019-05-24 17:01:23
880097,3,2019-05-28 14:20:52
880097,17,2019-05-29 13:59:21
880097,9,2019-05-29 19:08:32
880097,21,2019-05-30 14:50:42
880098,19,2019-05-23 09:44:29
880098,3,2019-05-23 10:52:26
880098,17,2019-05-23 17:26:26
880098,9,2019-05-23 17:43:12
880098,21,2019-05-24 15:54:44
880098,2,2019-05-24 17:01:23
880099,19,2019-05-23 09:44:29
880099,3,2019-05-23 12:15:16
880099,17,2019-05-23 17:26:26
880099,9,2019-05-23 17:43:12
880099,21,2019-05-24 15:54:44
880099,2,2019-05-24 17:01:23
880100,19,2019-05-23 09:44:29
880100,3,2019-05-23 19:15:44
880100,2,2019-05-24 17:01:23
880100,17,2019-05-29 13:59:21
880100,9,2019-05-29 19:08:32
880100,21,2019-05-30 14:50:42
880101,19,2019-05-23 09:44:29
880101,3,2019-05-23 15:00:45
880101,17,2019-05-23 17:26:26
880101,9,2019-05-23 17:43:12
880101,21,2019-05-24 15:54:44
880101,2,2019-05-24 17:01:23
880102,19,2019-05-23 09:44:29
880102,5,2019-05-24 12:33:21
880102,13,2019-05-24 15:56:27
880102,2,2019-05-24 17:01:23
880102,3,2019-05-31 10:56:50
880102,17,2019-06-04 15:15:34
880102,9,2019-06-04 18:00:57
880102,21,2019-06-05 15:51:44
880103,19,2019-05-23 11:48:45
880103,3,2019-05-23 14:49:52
880103,17,2019-05-24 10:49:32
880103,2,2019-05-24 16:32:09
880103,9,2019-05-27 10:40:13
880103,6,2019-05-27 14:56:21
880103,21,2019-05-28 12:42:06
880104,19,2019-05-23 11:48:45
880104,2,2019-05-24 16:32:09
880104,3,2019-05-24 17:39:53
880104,17,2019-05-29 15:38:06
880104,9,2019-05-30 10:10:22
880104,21,2019-05-30 12:02:46
880105,19,2019-05-23 11:48:45
880105,2,2019-05-24 16:32:09
880105,3,2019-05-24 17:25:09
880105,17,2019-05-29 15:38:06
880105,9,2019-05-30 10:10:22
880105,21,2019-05-30 12:02:46
880106,19,2019-05-23 11:48:45
880106,3,2019-05-23 11:55:58
880106,17,2019-05-24 10:49:32
880106,2,2019-05-24 16:32:09
880106,9,2019-05-27 10:40:13
880106,6,2019-05-27 14:56:21
880106,21,2019-05-28 12:42:06
880107,19,2019-05-23 11:48:45
880107,3,2019-05-24 13:02:38
880107,2,2019-05-24 16:32:09
880107,17,2019-05-29 15:38:06
880107,9,2019-05-30 10:10:22
880107,21,2019-05-30 12:02:46
880108,19,2019-05-23 11:48:45
880108,5,2019-05-24 10:55:36
880108,13,2019-05-24 15:56:31
880108,2,2019-05-24 16:32:09
880108,3,2019-06-05 11:05:38
880108,17,2019-06-07 13:43:45
880108,9,2019-06-10 16:57:21
880108,21,2019-06-11 10:57:37
880109,19,2019-05-23 11:48:45
880109,3,2019-05-23 16:36:27
880109,17,2019-05-24 10:49:32
880109,2,2019-05-24 16:32:09
880109,9,2019-05-27 10:40:13
880109,6,2019-05-27 14:56:21
880109,21,2019-05-28 12:42:06
880110,19,2019-05-23 13:57:18
880110,3,2019-05-23 14:58:15
880110,2,2019-05-23 16:27:55
880110,17,2019-05-27 16:26:44
880110,9,2019-05-27 18:57:39
880110,21,2019-05-28 17:52:39
880111,19,2019-05-23 13:57:18
880111,2,2019-05-23 16:27:55
880111,3,2019-05-30 15:56:05
880111,17,2019-06-03 16:22:21
880111,9,2019-06-04 11:28:14
880111,21,2019-06-05 14:32:48
880112,19,2019-05-23 16:14:23
880112,2,2019-05-24 08:27:33
880112,3,2019-05-24 18:15:43
880112,17,2019-05-29 16:14:37
880112,9,2019-05-30 10:19:45
880112,21,2019-05-31 11:00:07
880113,19,2019-05-23 16:14:23
880113,2,2019-05-24 08:27:33
880113,3,2019-05-24 13:58:15
880113,17,2019-05-24 15:49:44
880113,9,2019-05-27 09:50:01
880113,21,2019-05-27 12:39:25
880114,19,2019-05-23 16:14:23
880114,2,2019-05-24 08:27:33
880114,5,2019-05-27 14:35:23
880114,13,2019-05-27 16:13:44
880114,3,2019-05-28 08:29:06
880114,17,2019-05-29 16:14:37
880114,9,2019-05-30 10:19:45
880114,21,2019-05-31 11:00:07
880115,19,2019-05-23 17:48:34
880115,3,2019-05-27 10:52:57
880115,17,2019-05-29 17:38:50
880115,9,2019-05-30 13:17:32
880115,2,2019-05-30 14:31:12
880115,21,2019-05-30 15:42:57
880116,19,2019-05-23 17:48:34
880116,5,2019-05-24 12:12:36
880116,13,2019-05-29 13:59:41
880116,3,2019-05-29 18:01:12
880116,2,2019-05-30 14:31:12
880116,17,2019-06-03 13:21:46
